title,views,log_views,exclamation,question,bleep_censor,pos_VBD,pos_NN,pos_POS,pos_JJ,pos_IN,pos_.,pos_VBN,pos_DT,pos_:,pos_NNS,pos_VB,pos_TO,pos_-NONE-,pos_VBZ,pos_VBP,pos_'',pos_RB,pos_NNP,pos_MD,pos_RP,pos_PRP,pos_VBG,pos_CD,pos_WRB,pos_$,pos_CC,"pos_,",pos_WP,pos_RBS,pos_PRP$,pos_WDT,pos_JJR,pos_#,pos_JJS,pos_EX,pos_RBR,pos_LS,pos_PDT,pos_``,pos_WP$
Nate Silver: Nobody Knows What The Heck Is Happening In Alaska Senate,13184,9.486759252149254,0,0,0,0,6,0,0,1,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Gillibrand: 'I Wasn't In A Place' To Tell Harasser To 'Go F**K Himself',6831,8.82922635473185,0,0,2,1,3,1,1,1,0,0,1,1,0,1,2,0,0,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Governor Calls NFL Star's Child Abuse Case An 'Embarrassment' To Minnesota,2056,7.628517626575055,0,0,0,0,6,1,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sen. Boxer Tears Into GOP Senator For Focus On Attacking Obama, Not ISIS",43805,10.687503245100462,0,0,0,0,6,0,0,3,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Walker Wants To Drug Test Food Stamp Recipients,6847,8.831565879121063,0,0,0,0,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'Impeach Obama' Ex-Reindeer Farmer Rep. Considering Write-In,2038,7.61972421378267,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ESPN Anchor In Brutal Segment: What Exactly Does The NFL Stand For?,12557,9.438033557988962,0,1,0,0,5,0,1,2,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Resigned GOPer: 'Operation Wetback' Wasn't 'Derogatory',7801,8.962007209588313,0,0,0,2,3,0,1,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
McConnell Responds To Grimes Ad: Obama Also Went Skeet Shooting,1946,7.57353126274595,0,0,0,1,4,0,0,0,0,1,0,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Boehner Knocks GOP 'Knuckleheads',7936,8.979164648964709,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92-Year-Old Killed In Colorado Ghost Town When Homemade Bomb Goes Off,9288,9.136478523377725,0,0,0,1,5,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Texas Gun Lobbyist: No Need To Be Nosy About Guns On Kids' Play Dates,8523,9.050523670522296,0,0,0,0,2,1,2,2,0,0,1,1,3,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Obama Withdraws Civil Rights Nominee Debo Adegbile,5789,8.663714844079005,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colbert: FREEDOM!!! I Stand With My Scottish 'Secessionist Brothers',10216,9.231710397712376,3,0,0,0,2,1,2,1,3,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Peace Out! House Cancels Work Until After Election Day,17363,9.762096784344136,1,0,0,0,4,0,0,3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lawyer: Black Man Shot Dead By Police In Utah Was Running Away,10234,9.233470789365038,0,0,0,1,6,0,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Social Media Sleuths Help Philly Police ID Anti-Gay Hate Crime Suspects,8659,9.066354521447801,0,0,0,0,3,0,2,0,0,0,0,0,2,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wisc. GOPer Drops Out Of Race Over 'F*gs' And 'N*ggers' Tweets,80486,11.29583853523855,0,0,2,0,3,2,0,3,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ann Coulter Scared 'Idiots' Who Vote Libertarian Will Cost GOP The Senate,21190,9.961284651262345,0,0,0,2,4,1,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Family Makes Video For Girl Who Accidentally Killed Their Father With An Uzi,19386,9.872306435052554,0,0,0,1,5,0,0,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Colbert: Militarization Of Schools Will Teach Kids 'Valuable Life Lessons',1688,7.431299675155902,0,0,0,0,3,1,1,1,0,0,0,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daily Show: Lindsey Graham Lives Like He's 'Trapped In The Blair Witch Project',9277,9.135293497653274,0,0,0,0,5,0,1,2,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pelosi: 49er Ray McDonald Should Not Play While Facing Abuse Charges,5016,8.520388082312756,0,0,0,0,4,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jon Stewart: The NFL Doesn't 'Know What The F*ck They're Doing',4531,8.418697944667139,0,0,1,0,3,0,1,0,0,0,2,1,0,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Bobby Jindal Refuses To Say If He Believes In Evolution,195336,12.182476431674989,0,0,0,0,3,0,0,2,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Republicans Are Already Airing Benghazi Ads Against Hillary,3190,8.06777619577889,0,0,0,0,1,0,1,1,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNN Anchor Likens Spanking Kids To Training Dogs: 'You Have To Teach Who's In Control' (VIDEO),6864,8.834045641167798,0,0,0,0,4,1,0,1,0,0,0,3,3,1,2,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Bill Maher Confesses That He Prays With His BFF Ann Coulter (VIDEO),19963,9.901635839172654,0,0,0,0,6,0,0,1,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
Tony Perkins: 'Radical Secularism' In The West Has Allowed ISIS To Grow,3118,8.044947049617724,0,0,0,0,4,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joe Manchin Subtly Jabs McConnell By Praising Dem Grimes On Coal,2583,7.85670679309584,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Law Enforcement Official In Utah Changes Story In Police Killing Of Black Man,17041,9.743377484107393,0,0,0,1,5,0,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
California Gun Company Offers 'The Obama's Blaster' Gun Barrel,17460,9.767667829393591,0,0,0,0,6,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
St. Louis Post-Dispatch Editor Bashes Fox News' Ferguson Coverage,7068,8.863332833439587,0,0,0,0,5,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fox Host Finds A Way To Link Benghazi To NFL Domestic Violence Debate,16878,9.733766277717912,0,0,0,1,5,0,1,0,0,0,1,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Report: Another NFL Player Arrested For Alleged Domestic Violence,8356,9.030735122676457,0,0,0,1,4,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Eyewitness To Palin Family Brawl: Bristol's Actions Were 'Quite Violent',115221,11.654607302297487,0,0,0,1,5,1,2,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukrainians Literally Throw Politician Into The Garbage (VIDEO),9252,9.13259502335133,0,0,0,0,2,0,1,1,0,0,1,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Minnesota Vikings Decide To Indefinitely Suspend Adrian Peterson,1759,7.472500744737557,0,0,0,0,2,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOPer Wants Gun Control Ad On Stalkers Taken Down Because She Was Stalked,7441,8.914760527397261,0,0,0,1,3,0,0,2,0,3,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Politico Stays In House In Selecting Its New Editor,586,6.373319789577013,0,0,0,0,4,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Jon Stewart Mocks The Media Going Gaga For Hillary's Trip To Iowa,1711,7.4448332738921925,0,0,0,0,4,1,1,1,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'With Jews We Lose' Candidate Speaks At University's 'Constitution Day',20978,9.951229548521551,0,0,0,0,4,1,1,1,0,0,0,0,2,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ted Cruz Trolls Military Leaders: Let's Not Conduct 'Social Work' In Iraq,2322,7.7501841622578365,0,0,0,1,3,1,2,1,0,0,0,1,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Report: Officer Who Shot Michael Brown Testifies To Grand Jury,12595,9.441055188786713,0,0,0,0,3,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Maureen Dowd Is Happy To Be The Poster Child For Eating Too Much Pot,5983,8.696677393390031,0,0,0,0,4,0,1,2,0,0,1,0,0,1,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GOPer Takes Down Parts Of Website After Plagiarism Allegations, Blames Ex-Staffer",9793,9.189423123720797,0,0,0,0,2,0,2,3,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Game Of Thrones Author To Host Fundraiser for Dem Sen. Tom Udall,1178,7.071573364211532,0,0,0,0,6,0,0,2,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New ISIS Video Allegedly Shows British Journalist Held Hostage,762,6.6359465556866475,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Write-In Candidate For U.S. Senate Unveils 'With Jews We Lose' Signs,8956,9.100078977718644,0,0,0,0,3,0,1,1,0,0,0,0,3,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nate Silver Really Regrets His Prediction On Scottish Independence Vote,39944,10.595233752180443,0,0,0,0,5,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Lawsuit: Cliven Bundy's Wandering Cows Allegedly Caused Car Crash,8940,9.09829086816756,0,0,0,0,5,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Famed WaPo Editor Ben Bradlee Now In Hospice Care,3233,8.081165777725433,0,0,0,1,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Poll: One In Four Americans Support Secession,9360,9.144200569471638,0,0,0,0,3,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hagel Orders Military To Examine NFL Sponsorship Amid Abuse Scandals,1181,7.074116816197362,0,0,0,0,5,0,1,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBC: Brian Williams Got It Wrong Reporting Christie BridgeGate News,29513,10.292586123223996,0,0,0,1,4,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Maureen Dowd: I Got Stoned On A Quarter, Not Half, Of A Weed Candy Bar",7059,8.862058677395472,0,0,0,1,5,0,0,3,0,1,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Rahm Emanuel: Chicago High School Won't Bear Obama's Name After All,6209,8.733755131364893,0,0,0,0,5,1,1,2,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NJ Candidate Drops Out Of Race Over Yelling Slurs With His Pants Down,18857,9.844639476726922,0,0,0,0,3,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
WATCH LIVE: Obama To Deliver Statement At 7 PM,802,6.687108607866515,0,0,0,0,4,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Obama Thanks Congress For Passing Measure To Arm Syrian Rebels,566,6.338594078203182,0,0,0,0,5,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New York Times Television Critic Defends 'Angry Black Woman' Piece,33415,10.41676017994517,0,0,0,0,5,0,3,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BREAKING: Court Rules Dem Senate Nom Will Come Off Ballot In Kansas,36561,10.506737377491614,0,0,0,0,3,0,1,1,0,0,0,1,2,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Report: Federal Probe Has Not Yet Linked Christie To Bridge Scandal,3652,8.20303024171486,0,0,0,0,3,0,2,0,0,1,0,1,0,1,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colbert Reveals The 'Safe Word' He Uses While Being Spanked By Sean Hannity,20216,9.914229649068028,0,0,0,0,3,0,2,2,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Feds Give Weapons To Police Forces Censured For Civil Rights Violations,1638,7.401231264413014,0,0,0,0,0,0,1,1,0,1,0,0,5,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOPer Open To 'Blitz' Other Country Over Foreigners 'Sneaking In With Drug Cartels',11441,9.344958673700942,0,0,0,0,3,2,2,3,0,1,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jon Stewart Skewers Biden Over 'Shylock' Remark,6896,8.83869681234353,0,0,0,0,3,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fox News' Gretchen Carlson Heaps Praise On Husband's Client Derek Jeter,12046,9.396487933603666,0,0,0,0,7,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'Daily Show' Prank On Redskins Fans Leads To Tense Showdown With Native Americans,87450,11.378822480446749,0,0,0,0,1,0,1,2,0,0,0,0,4,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Christie: NFL Commissioner Goodell An 'Honest' Man, Should Keep His Job",444,6.095824562432225,0,0,0,0,6,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
Is Hillary Clinton A Neocon? Joe Scarborough Thinks So,1632,7.397561535524052,0,1,0,0,3,0,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wisc. Dem Guv Candidate Allegedly Plagiarized Parts Of Jobs Plan,3023,8.014004994779459,0,0,0,0,4,0,0,1,1,1,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Conservative Journalist Claims To Defy 'Illegal Subpoena' In Miss.,11961,9.389406636049463,0,0,0,0,3,0,2,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joe Biden Somehow Ends Up Praising Ex.-Sen. Packwood At Women's Event,3769,8.234564993267135,0,0,0,0,4,1,0,2,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Palin After Brawl: Bristol A Role Model For Strong Women,50240,10.82456680114208,0,0,0,0,5,0,1,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOP Panelist: Attack On DNC Chair Part Of Democratic 'War On Women',6892,8.83811659764782,0,0,0,1,5,1,2,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Landrieu Helps LSU Fan With A Keg Stand At Campus Tailgate,9892,9.199481628641307,0,0,0,0,5,0,1,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Park Trolls Redskins With Promo Airing During Game (VIDEO),68264,11.13113782021642,0,0,0,1,4,0,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Georgia's Former President Is Living The Hipster High Life In Brooklyn,10781,9.285540604539117,0,0,0,0,6,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BREAKING: Kansas Senate Ballots Will Be Sent Out Without Dem Nom,20143,9.910612112478423,0,0,0,0,2,0,0,1,0,1,0,1,2,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Report: Team Knew Details Of Ray Rice Abuse From The Beginning,6942,8.845345196421732,0,0,0,1,6,0,0,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL Gov Faces Outrage After Linking Girl's Homicide To 'Family Problems',36567,10.506901473323945,0,0,0,0,5,2,1,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chuck Todd Splits US Into 'Starbucks Nation' And 'Chick-Fil-A Country' (VIDEO),21406,9.971426535544321,0,0,0,1,5,1,0,1,0,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Washington Election Observer Was OK To Carry A Pistol,6059,8.709300048944991,0,0,0,1,5,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wang: My Model Has 'Matched Or Outperformed' Silver's Since 2008,13798,9.532278933106054,0,0,0,0,4,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Bill Maher Has A Field Day With Palin Family's 'Drunken Brawl' (VIDEO),41330,10.629343907505778,0,0,0,0,7,1,1,1,0,0,1,2,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Public Editor Rips 'Astonishingly Tone-Deaf' NYTimes 'Angry Black Woman' Piece,10691,9.2771575450135,0,0,0,0,4,0,3,0,0,0,0,0,1,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Feinstein: NFL's Domestic Violence Problem 'Has Gone On Too Long',686,6.530877627725885,0,0,0,0,5,1,2,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NYT Report: 'Chubby' Comment At Gillibrand Was Made By Late Sen. Inouye,12063,9.397898195565382,0,0,0,1,5,0,2,2,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
McCain Won't Campaign Against Colorado's Mark Udall This Year,3067,8.028455164114254,0,0,0,0,5,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Judge Rules Police Could Raid House Of Man With Parody Twitter Account,10533,9.26226846483654,0,0,0,0,7,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rick Perry Cited Joan Rivers In Defending Anti-Abortion Law For Some Reason (VIDEO),1971,7.586296307152719,0,0,0,1,7,0,0,2,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Family Dog Shot By Armed Passerby During Child's Birthday Party,61411,11.025344251183697,0,0,0,0,6,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wyoming Sheriff's Dept. Wants You To Know They Have A Grenade Launcher,3333,8.11162807830774,0,0,0,0,4,1,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"'F*ck It, I Quit': Alaska TV Reporter Makes Live Dramatic Exit (VIDEO)",107327,11.58363552790632,0,0,1,0,5,0,3,0,0,0,0,3,0,0,0,0,1,1,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Donald Trump Keeps Screwing Up His Senate Endorsements,8525,9.050758302151717,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Wisconsin 'Militia' To Confront Dems Who Voted To Recall Walker At Polls,84750,11.347461025242696,0,0,0,0,3,0,0,1,0,1,0,0,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"'F*ck It, I Quit' Reporter Explains Why She Left News For Pot Advocacy (VIDEO)",36293,10.499380164191843,0,0,1,1,5,0,1,1,0,0,0,2,0,0,0,0,1,1,1,0,0,0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
St. Louis Police Offer Class To 'Win With The Media' On Officer-Involved Shootings,9067,9.112396727646056,0,0,0,0,3,1,2,2,0,0,1,0,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gay Event Promoter In Israel Faces Backlash Over ISIS-Themed Party,3070,8.029432840581244,0,0,0,1,4,0,1,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ravens Issue Point-By-Point Denial That They Saw Ray Rice Video,2367,7.769378609513984,0,0,0,1,2,0,2,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Is This The Weirdest, Creepiest Ad Of The 2014 Election Cycle? (VIDEO)",27353,10.216581491048599,0,1,0,0,4,0,0,1,1,0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0
Google Disavows ALEC: They Are 'Literally Lying' About Climate Change,45795,10.731930193837089,0,0,0,0,3,0,1,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mary Landrieu Tells Keg Stand Critics To 'Get A Life',12222,9.410992885454863,0,0,0,0,2,0,2,0,0,0,1,0,2,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Atlantic To Shut Down 'The Wire',5706,8.649273531773447,0,0,0,0,1,0,2,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
